Code	Short	Long
MINNGASHL3	"Mining process for shale gas, cost step 3"	"Mining process for shale gas, cost step 3"
MINOILCRD	"Mining process for heavy oil, located reserves cost step 1"	"Mining process for heavy oil, located reserves cost step 1"
MINOILCRD1	"Mining process for heavy oil, located reserves cost step 1"	"Mining process for heavy oil, located reserves cost step 1"
MINOILCRD2	"Mining process for heavy oil, located reserves cost step 2"	"Mining process for heavy oil, located reserves cost step 2"
MINOILCRD3	"Mining process for heavy oil, located reserves cost step 3"	"Mining process for heavy oil, located reserves cost step 3"
MINOILCRD4	"Mining process for heavy oil, new discoveries cost step 1"	"Mining process for heavy oil, new discoveries cost step 1"
MINOILCRD5	"Mining process for heavy oil, new discoveries cost step 2"	"Mining process for heavy oil, new discoveries cost step 2"
MINOILCRD6	"Mining process for heavy oil, new discoveries cost step 3"	"Mining process for heavy oil, new discoveries cost step 3"
MINOILCRD7	"Mining process for heavy oil, new discoveries cost step 4"	"Mining process for heavy oil, new discoveries cost step 4"
MINOILCRD8	"Mining process for heavy oil, new discoveries cost step 5"	"Mining process for heavy oil, new discoveries cost step 5"
MINOILCRD9	"Mining process for heavy oil, new discoveries cost step 6"	"Mining process for heavy oil, new discoveries cost step 6"
MISCIR	"Cold iron (material input, in Mt)"	"Cold iron (material input, in Mt)"
MISLIM	"Lime (material input, in Mt)"	"Lime (material input, in Mt)"
MISORE	"Iron ore (material input, in Mt)"	"Iron ore (material input, in Mt)"
MISOXY	"Oxygen (material input, in Mt)"	"Oxygen (material input, in Mt)"
MISPLT	"Pellets (material input, in Mt)"	"Pellets (material input, in Mt)"
MISSCR	"Metal scrap (material input, in Mt)"	"Metal scrap (material input, in Mt)"
MSWBIO	Wet biomass waste	Wet biomass waste
MSWINO	Inorganic waste	Inorganic waste
MSWORG	Organic waste	Organic waste
N	N2O (aggregate accounting system)	N2O (aggregate accounting system)
N2OTOT	N2O (aggregate accounting system)	N2O (aggregate accounting system)
NGA	Natural gas	Natural gas
NGA-E	"Natural gas (from domestic extraction, is exported and reimported)"	"Natural gas (from domestic extraction, is exported and reimported)"
NGA-E-EU	Exported natural gas to Netherlands/Belgium	Exported natural gas to Netherlands/Belgium
NGA-E-IRE	Exported natural gas to Ireland	Exported natural gas to Ireland
NGA-I-EU	Imported natural gas from Netherlands/Belgium	Imported natural gas from Netherlands/Belgium
NGA-I-N	Imported natural gas from Norway	Imported natural gas from Norway
NGAPTR	Natural gas after transmission grid	Natural gas after transmission grid
OILCRD	Crude oil (processed)	Crude oil (processed)
OILCRDRAW	Crude oil (raw)	Crude oil (raw)
OILCRDRAW-E	"Crude oil (raw, from domestic extraction, is exported and reimported)"	"Crude oil (raw, from domestic extraction, is exported and reimported)"
OILDST	Diesel	Diesel
OILHFO	Heavy fuel oil	Heavy fuel oil
OILJET	Kerosene (aviation fuel)	Kerosene (aviation fuel)
OILKER	Kerosene (heating oil)	Kerosene (heating oil)
OILLFO	Light fuel oil	Light fuel oil
OILLPG	Liquified petroleum gas	Liquified petroleum gas
OILMSC	"Miscellaneous petroleum products (naphta, lubricants, bitumen, petroleum coke, etc.)"	"Miscellaneous petroleum products (naphta, lubricants, bitumen, petroleum coke, etc.)"
OILPET	Petrol	Petrol
PBIODST	first-generation biodiesel generation (hydrogenation)	first-generation biodiesel generation (hydrogenation)
PBIODST-FT	FT-gasification of pellets to second-generation biodiesel	FT-gasification of pellets to second-generation biodiesel
PBIODST-FT01	FT-gasification of pellets to second-generation biodiesel	FT-gasification of pellets to second-generation biodiesel
PBIODST-FT02	FT-gasification of pellets to second-generation biodiesel/biokerosene	FT-gasification of pellets to second-generation biodiesel/biokerosene
PBIODST00	Existing first-generation biodiesel generation (hydrogenation)	Existing first-generation biodiesel generation (hydrogenation)
PBIODST01	New first-generation biodiesel generation (hydrogenation)	New first-generation biodiesel generation (hydrogenation)
PBIOLFOOIL	Upgrade of bio-oil to bio-light fuel oil	Upgrade of bio-oil to bio-light fuel oil
PBIOLFOOIL01	Upgrade of bio-oil to bio-light fuel oil	Upgrade of bio-oil to bio-light fuel oil
PBIOOPELH	Pellet pyrolysis to produce biooil (high quality pellets)	Pellet pyrolysis to produce biooil (high quality pellets)
PBIOOPELH01	Pellet pyrolysis to produce biooil (high quality pellets)	Pellet pyrolysis to produce biooil (high quality pellets)
PBIOOPELL	Pellet pyrolysis to produce biooil (low quality pellets)	Pellet pyrolysis to produce biooil (low quality pellets)
PBIOOPELL01	Pellet pyrolysis to produce biooil (low quality pellets)	Pellet pyrolysis to produce biooil (low quality pellets)
PBOG-G	Biomass gasification from pellets	Biomass gasification from pellets
PBOG-G01	Biomass gasification from pellets	Biomass gasification from pellets
PBOG-GUP	Upgrade of biogas (from gasification) to bio-methane	Upgrade of biogas (from gasification) to bio-methane
PBOG-GUP01	Upgrade of biogas (from gasification) to bio-methane	Upgrade of biogas (from gasification) to bio-methane
PBOG-SW	Anaerobic digestion of sewage sludge to biogas	Anaerobic digestion of sewage sludge to biogas
PBOG-SW01	Anaerobic digestion of sewage sludge to biogas	Anaerobic digestion of sewage sludge to biogas
PBOGBOM	Upgrade of biogas (from anaerobic digestion) to bio-methane	Upgrade of biogas (from anaerobic digestion) to bio-methane
PBOGBOM01	Upgrade of biogas (from anaerobic digestion) to bio-methane	Upgrade of biogas (from anaerobic digestion) to bio-methane
PBOGMSWBIO	Anaerobic digestion of wet biomass waste to biogas	Anaerobic digestion of wet biomass waste to biogas
PBOGMSWBIO01	Anaerobic digestion of wet biomass waste to biogas	Anaerobic digestion of wet biomass waste to biogas
PBOGPOLWST	Anaerobic digestion of poultry litter & farm waste to biogas	Anaerobic digestion of poultry litter & farm waste to biogas
PBOGPOLWST01	Anaerobic digestion of poultry litter & farm waste to biogas	Anaerobic digestion of poultry litter & farm waste to biogas
PBOGSLURRY	Anaerobic digestion of animal slurry to biogas	Anaerobic digestion of animal slurry to biogas
PBOGSLURRY01	Anaerobic digestion of animal slurry to biogas	Anaerobic digestion of animal slurry to biogas
PBOGSTARCH	Anaerobic digestion of strach crops to biogas	Anaerobic digestion of strach crops to biogas
PBOGSTARCH01	Anaerobic digestion of strach crops to biogas	Anaerobic digestion of strach crops to biogas
PBSTWWSTTRT	Pre-treatment of dry agricultural residue	Pre-treatment of dry agricultural residue
PBSTWWSTTRT01	Pre-treatment of dry agricultural residue	Pre-treatment of dry agricultural residue
PBWODWSTTRT	Pre-treatment of waste wood	Pre-treatment of waste wood
PBWODWSTTRT01	Pre-treatment of waste wood	Pre-treatment of waste wood
PCHP-CCP	"CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"	"CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"
PCHP-CCP00	"Existing CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"	"Existing CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"
PCHP-CCP01	"New CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"	"New CHP CCGT plant for petroleum refineries (flexible input of refinery gas, natural gas and heavy fuel oil)"
PCHPHEAT	Process heat for the processing sector	Process heat for the processing sector
PCOASYN	Syngas production from coal gasification	Syngas production from coal gasification
PCOASYN01	Syngas production from coal gasification	Syngas production from coal gasification
PCOK	coke ovens	coke ovens
PCOK00	Existing coke ovens	Existing coke ovens
PCOK01	New coke ovens	New coke ovens
PET	petrol	petrol
PETH	ethanol production from sugar/starch crops	ethanol production from sugar/starch crops
PETH00	Existing ethanol production from sugar/starch crops	Existing ethanol production from sugar/starch crops
PETHGRASS	Ethanol production (hydrolysis) from grassy crops	Ethanol production (hydrolysis) from grassy crops
PETHGRASS01	Ethanol production (hydrolysis) from grassy crops	Ethanol production (hydrolysis) from grassy crops
PETHSBT	Ethanol production (fermentation) from sugar crops	Ethanol production (fermentation) from sugar crops
PETHSBT01	Ethanol production (fermentation) from sugar crops	Ethanol production (fermentation) from sugar crops
PETHSTARCH	Ethanol production (fermentation) from starch crops	Ethanol production (fermentation) from starch crops
PETHSTARCH01	Ethanol production (fermentation) from starch crops	Ethanol production (fermentation) from starch crops
PETHSTWWST	Ethanol production (hydrolysis) from dry agricultural residue	Ethanol production (hydrolysis) from dry agricultural residue
